name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
Hotel Ayodhya Upahar,No,No,3.9,46,Sadashiv Nagar,Quick Bites,"Coffee, Bonda Soup, Masala Dosa, Neer Dosa","South Indian, Chinese",200.0,Dine-out,Malleshwaram
Quickie's,Yes,No,3.9,86,Seshadripuram,Quick Bites,"Maggi, Sandwiches, Rolls","Fast Food, Rolls",200.0,Dine-out,Malleshwaram
Hotel Girija Sagar,Yes,No,3.3,5,Sadashiv Nagar,Quick Bites,Biryani,South Indian,200.0,Dine-out,Malleshwaram
Gullu's Chat,Yes,No,3.7,594,Seshadripuram,Quick Bites,"Chaat, Panipuri, Masala Poori, Pav Bhaji, Bhel Puri, Pizza, Dahi Papdi","Fast Food, Street Food, Juices",250.0,Dine-out,Malleshwaram
Hotel Rajesh,No,No,3.5,9,Sadashiv Nagar,Quick Bites,Biryani,South Indian,350.0,Dine-out,Malleshwaram
A1 Biriyani Point,No,No,3.0,10,Seshadripuram,Quick Bites,Biryani,Biryani,200.0,Dine-out,Malleshwaram
Jetlag,No,Yes,4.3,1042,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Vegetable Biryani, Nachos, Pizza, Chicken Achari Tikka, Tiramisu","Finger Food, Continental, North Indian, Italian, Japanese",1650.0,Dine-out,Malleshwaram
Stories,Yes,Yes,4.6,2315,Rajajinagar,"Casual Dining, Bar","Virgin Mojito, Butter Chicken, Mocktails, Pizza, Nachos, Cocktails, Egg Chilli","Continental, North Indian, Chinese",1100.0,Dine-out,Malleshwaram
The London Curry House - The Royale Senate Hotel,No,No,4.5,3953,Race Course Road,"Casual Dining, Bar","Soan Papdi, Mocktails, Panipuri, Kulfi, Cocktails, Misal Pav, Honey Chilli Potatoes","Pizza, North Indian, Modern Indian",1300.0,Dine-out,Malleshwaram
Mysore Hanumanthu Palav,Yes,No,3.9,70,Rajajinagar,Casual Dining,Biryani,"South Indian, Fast Food",500.0,Dine-out,Malleshwaram
Hotel Nalapaka,No,No,4.3,678,Rajajinagar,Casual Dining,"Jowar Roti, Benne Dosa, Idli, Brinjal Curry, Akki Rottis, Jolada Rotti, Buttermilk",South Indian,400.0,Dine-out,Malleshwaram
Gilly's Restobar,No,Yes,4.5,2711,New BEL Road,"Pub, Casual Dining","Biryani, Beer, Murgh Platter, Cocktails, Pizza, Burgers, Drunken Chicken","Continental, Finger Food, North Indian, Chinese",1200.0,Dine-out,Malleshwaram
"Lush - Renaissance Hotel, Bengaluru",No,Yes,4.5,409,Race Course Road,Casual Dining,"Chicken Tikka, Paneer Tikka, Brownie, Biryani, Mocktails, Tea, Dal Makhani","North Indian, Continental",1200.0,Dine-out,Malleshwaram
Onesta,Yes,Yes,4.3,355,Basaveshwara Nagar,"Casual Dining, Cafe","Paneer Pizza, Penne Pasta, Cheesecake, Chocolate Pizza, Paneer Tikka, Fries","Pizza, Cafe, Italian",600.0,Dine-out,Malleshwaram
Sagar Hotel,No,No,4.3,813,Rajajinagar,Casual Dining,"Vada Pav, Dabeli, Pav Bhaji, Chaat, Masala Papad, Jalebi, Sev Puri","North Indian, Chinese, Street Food, Juices",600.0,Dine-out,Malleshwaram
The Higher Taste,No,Yes,4.3,854,Rajajinagar,Casual Dining,"Aloo Gobhi, Mocktails, Veg Buffet, Dahi Vada, Salads, Chaat, Buttermilk","Pizza, Biryani, North Indian, South Indian",800.0,Dine-out,Malleshwaram
Kaifu,Yes,No,4.2,418,New BEL Road,Casual Dining,"Momos, Dumplings, Prawn, Chicken Soup, Dragon Rolls, Kung Pao Chicken, Manchow Soup","Chinese, Asian",700.0,Dine-out,Malleshwaram
"R Bar - Renaissance Hotel, Bengaluru",No,Yes,4.2,168,Race Course Road,"Bar, Casual Dining",Cocktails,Continental,1400.0,Dine-out,Malleshwaram
South Ruchis Square,Yes,Yes,4.3,1033,Race Course Road,Casual Dining,"Pongal, Filter Coffee, Bonda Soup, Thali, Neer Dosa, Biryani, Masala Dosa","North Indian, South Indian, Chinese",850.0,Dine-out,Malleshwaram
Priyadarshini Veg,No,No,3.9,156,Yeshwantpur,Quick Bites,"Idli, Masala Dosa","North Indian, South Indian, Chinese",300.0,Dine-out,Malleshwaram
Jalpaan,Yes,Yes,3.9,675,Rajajinagar,Casual Dining,"Mocktails, Corn Cigars, Seekh Kebab, Potli Biryani, Pizza, Thali, Rumali Roti","North Indian, Continental",900.0,Dine-out,Malleshwaram
Smally's Resto Cafe,Yes,No,4.2,1440,New BEL Road,Cafe,"Burgers, Cheddar Cheese Balls, Peri Peri Chicken Steak, Pasta, Pizza, Fries, Peri Peri Chicken Burger","Cafe, Italian, Burger, American, Steak",650.0,Dine-out,Malleshwaram
Sea Route,Yes,Yes,4.1,426,Rajajinagar,Casual Dining,"Sea Food, Fish, Roti, Prawn Ghee Roast, Neer Dosa, Murgh Ghee Roast, Paneer Tikka","Seafood, North Indian, Chinese",1100.0,Dine-out,Malleshwaram
Andhra Vantakam,Yes,No,3.9,317,Rajajinagar,Casual Dining,"Andhra Meal, Vegetable Biryani","Andhra, Chinese, North Indian, Seafood",800.0,Dine-out,Malleshwaram
Hotel Kadamba Veg,Yes,No,3.8,328,Rajajinagar,Casual Dining,"Bisi Bele Bhaath, Sweet Pongal, Curd Rice, Masala Papad, Vada, Filter Coffee, Babycorn Manchurian","South Indian, North Indian, Chinese, Street Food, Juices",450.0,Dine-out,Malleshwaram
Swathi,Yes,No,3.8,591,Rajajinagar,Casual Dining,"Chicken Kebab, Roast Mutton, Chicken Guntur, Thali, Chicken Biryani, Lemon Chicken, Babycorn Manchurian","Andhra, North Indian, Chinese",700.0,Dine-out,Malleshwaram
Prashanth Naati Corner,Yes,No,3.5,10,Yelahanka,Quick Bites,Biryani,"South Indian, Biryani",300.0,Dine-out,Malleshwaram
Aastha Bengali Mess,Yes,No,3.9,131,Yeshwantpur,Quick Bites,Biryani,"Chinese, Bengali",250.0,Dine-out,Malleshwaram
Hotel Janardhan,No,No,4.1,485,Race Course Road,Quick Bites,"Upma, Filter Coffee, Sagu Masala Dosa, Badam Halwa, Rava Idli, Hot Coffee, Kesari Bath",South Indian,400.0,Dine-out,Malleshwaram
The Purple Pan,Yes,No,4.1,500,Rajajinagar,Casual Dining,"Kalmi Kebab, Vegetable Biryani, Chilli Chicken, Dum Biryani, Chicken Biryani, Honey Chilli Potatoes, Chicken Tikka","North Indian, Chinese",600.0,Dine-out,Malleshwaram
Fishing Boat,Yes,No,4.0,89,Yeshwantpur,Quick Bites,Bamboo Chicken Biryani,"Kerala, South Indian, Chinese",300.0,Dine-out,Malleshwaram
Sangam Restaurant,No,No,3.7,81,Rajajinagar,Casual Dining,"Dal Makhani, Salads, Chaat","North Indian, South Indian, Chinese",600.0,Dine-out,Malleshwaram
Sri Maruthi Miltry Hotel,Yes,No,3.8,94,Rajajinagar,Quick Bites,Biryani,South Indian,300.0,Dine-out,Malleshwaram
Biryani Day,Yes,No,3.8,215,Rajajinagar,Quick Bites,"Donne Biryani, Chicken Kebab, Chicken Lollipop, Mutton Biryani, Chicken Biryani Combo","Biryani, Kebab",400.0,Dine-out,Malleshwaram
New Shetty Lunch Home,No,No,3.3,6,Rajajinagar,Quick Bites,Biryani,"Mangalorean, Seafood, South Indian",400.0,Dine-out,Malleshwaram
Fish Palace,No,No,3.0,28,Rajajinagar,Quick Bites,Biryani,"Mangalorean, Chinese, Seafood, North Indian",450.0,Dine-out,Malleshwaram
Malgudi's Donne Biriyani,Yes,No,3.8,101,Rajajinagar,Quick Bites,Biryani,Biryani,350.0,Dine-out,Malleshwaram
Great Moments - Hotel Bangalore International,No,No,3.2,2,Race Course Road,"Casual Dining, Bar",Biryani,Finger Food,1100.0,Dine-out,Malleshwaram
Atithi,No,No,3.7,18,Rajajinagar,Casual Dining,Biryani,North Indian,750.0,Dine-out,Malleshwaram
Swasthi Spice Restaurant,Yes,No,3.4,589,Rajajinagar,Casual Dining,"Hyderabadi Dum Biryani, Vegetable Biryani","Andhra, North Indian, Chinese, Biryani",600.0,Dine-out,Malleshwaram
Coastal Spice,Yes,Yes,3.7,56,Rajajinagar,Casual Dining,Sea Food,"Seafood, North Indian, Chinese, Continental, Mangalorean",900.0,Dine-out,Malleshwaram
Sunny Spice Chinese Restaurant,Yes,No,3.3,44,Rajajinagar,Casual Dining,Biryani,"Chinese, Thai, Seafood",650.0,Dine-out,Malleshwaram
Roast 'N' Frost,Yes,No,3.7,17,Rajajinagar,Quick Bites,Biryani,"Fast Food, Desserts",200.0,Dine-out,Malleshwaram
Hotel Durga Shree Grand,Yes,No,3.6,6,Rajajinagar,Quick Bites,Biryani,"South Indian, North Indian, Chinese, Street Food",200.0,Dine-out,Malleshwaram
Indian's Biriyani Point,Yes,No,3.3,5,Rajajinagar,Quick Bites,Biryani,"Biryani, Chinese",200.0,Dine-out,Malleshwaram
New Karavali Restaurant,Yes,No,3.3,5,Yeshwantpur,Casual Dining,Biryani,"North Indian, Seafood, Mangalorean",450.0,Dine-out,Malleshwaram
Vande Matharam,Yes,No,2.3,178,Rajajinagar,Casual Dining,"Coffee, Dal Makhani","North Indian, Chinese, South Indian, Street Food",500.0,Dine-out,Malleshwaram
Nandini Swadista Loka,No,No,3.3,4,Rajajinagar,Quick Bites,Biryani,"North Indian, South Indian, Chinese",300.0,Dine-out,Malleshwaram
Prakriti Delux,Yes,No,3.9,51,Rajajinagar,Quick Bites,Biryani,"North Indian, South Indian, Chinese",300.0,Dine-out,Malleshwaram
New Sagar Fast food,Yes,No,3.4,13,Yeshwantpur,Quick Bites,Biryani,"South Indian, North Indian, Chinese",250.0,Dine-out,Malleshwaram
Chef's Bank,Yes,No,3.4,19,Yeshwantpur,Casual Dining,Biryani,"North Indian, Chinese",700.0,Dine-out,Malleshwaram
Hotel Prashanth,Yes,No,3.9,63,Rajajinagar,Quick Bites,Biryani,North Indian,350.0,Dine-out,Malleshwaram
Mr Savji,Yes,No,3.4,9,Rajajinagar,Quick Bites,Biryani,South Indian,350.0,Dine-out,Malleshwaram
Savi Sagar,Yes,No,4.2,343,Rajajinagar,Quick Bites,Biryani,"North Indian, South Indian, Chinese",350.0,Dine-out,Malleshwaram
Chikpet Donne Biriyani House,Yes,No,3.7,294,Rajajinagar,Quick Bites,Biryani,"Biryani, Kebab",400.0,Dine-out,Malleshwaram
Bangarpet Chats Corner,No,No,3.3,7,Rajajinagar,Quick Bites,Biryani,Street Food,150.0,Dine-out,Malleshwaram
Karavali Deluxe,Yes,No,3.6,23,Yeshwantpur,Quick Bites,Biryani,"North Indian, Chinese",450.0,Dine-out,Malleshwaram
Green Chilly,Yes,No,3.6,29,Rajajinagar,Quick Bites,Biryani,"North Indian, Chinese",350.0,Dine-out,Malleshwaram
Food & Friends,Yes,No,2.9,88,Rajajinagar,Quick Bites,Biryani,"Fast Food, Street Food",200.0,Dine-out,Malleshwaram
Masti Masala,Yes,No,4.0,397,Rajajinagar,Quick Bites,"Paratha, Deluxe Thali, Lassi, Paneer Tikka, Roti, Biryani, Panneer Butter Masala",North Indian,450.0,Dine-out,Malleshwaram
Hotel Malgudi,Yes,No,3.6,10,Rajajinagar,Quick Bites,Biryani,"South Indian, Biryani",400.0,Dine-out,Malleshwaram
New Sagar Fast Food,No,No,3.6,68,Rajajinagar,Quick Bites,"Masala Dosa, Chaat, Panneer Butter Masala","South Indian, North Indian",450.0,Dine-out,Malleshwaram
Halli Mane Donne Biriyani,Yes,No,4.1,87,Rajajinagar,Quick Bites,Biryani,"Biryani, Seafood",400.0,Dine-out,Malleshwaram
Opel Lounge,No,No,3.2,7,Yeshwantpur,Bar,Biryani,"Finger Food, Chinese, North Indian",700.0,Dine-out,Malleshwaram
Chikpet Donne Biryani House,Yes,No,3.6,23,Yeshwantpur,Quick Bites,Biryani,Biryani,350.0,Dine-out,Malleshwaram
Navrang Kabab Korner,Yes,No,3.7,349,Rajajinagar,Casual Dining,"Butter Chicken, Biryani, Pepper Chicken, Chilli Chicken, Kalmi Kabab, Tandoori Chicken, Chicken Malai Tikka","North Indian, Mughlai, Biryani, Chinese, Kebab",600.0,Dine-out,Malleshwaram
Davanagere Benne Dosa,No,No,3.3,4,Yeshwantpur,Quick Bites,Biryani,South Indian,100.0,Dine-out,Malleshwaram
Swadisht Inn,No,No,3.5,15,Rajajinagar,Casual Dining,Biryani,"Andhra, South Indian, Biryani, North Indian, Mangalorean",700.0,Dine-out,Malleshwaram
Annappa's Naati Mane,Yes,No,3.5,73,Rajajinagar,Quick Bites,Biryani,"South Indian, Chinese",400.0,Dine-out,Malleshwaram
Hotel Savaji's,No,No,3.5,36,Rajajinagar,Quick Bites,Biryani,South Indian,300.0,Dine-out,Malleshwaram
Ambur Darbar Biriyani Point,Yes,No,3.2,24,Yeshwantpur,Quick Bites,Biryani,Biryani,200.0,Dine-out,Malleshwaram
Madhura,No,No,3.7,27,Yeshwantpur,Casual Dining,Biryani,"North Indian, Chinese",750.0,Dine-out,Malleshwaram
Ambika Vegetarian Hotel,No,No,3.7,31,Rajajinagar,Casual Dining,Biryani,"North Indian, Fast Food",500.0,Dine-out,Malleshwaram
The Park East 01,No,No,3.8,53,Race Course Road,Casual Dining,"Vegetable Biryani, Rolls, Butter Chicken","North Indian, Chinese",750.0,Dine-out,Malleshwaram
Altaj Restaurant,No,No,3.3,6,Rajajinagar,Casual Dining,Biryani,"North Indian, Chinese",700.0,Dine-out,Malleshwaram
Ottetumba Veg & Non Veg Restaurant,No,No,3.3,5,Rajajinagar,Casual Dining,Biryani,"North Indian, Chinese, Biryani",550.0,Dine-out,Malleshwaram
Sri Durga Grand,No,No,3.3,5,Rajajinagar,Quick Bites,Biryani,"South Indian, Chinese",300.0,Dine-out,Malleshwaram
Aramane Brundavan,Yes,No,3.3,4,Rajajinagar,Casual Dining,Biryani,"Chinese, North Indian, South Indian, Fast Food",450.0,Dine-out,Malleshwaram
Height's Cafe - Hotel Bangalore International,Yes,No,3.2,2,Race Course Road,Casual Dining,Biryani,"Continental, South Indian",1000.0,Dine-out,Malleshwaram
Al-Taj Restaurant,Yes,No,3.4,9,Rajajinagar,Casual Dining,Biryani,"South Indian, North Indian, Chinese",600.0,Dine-out,Malleshwaram
Indira Canteen,No,No,3.3,5,Rajajinagar,Quick Bites,Biryani,South Indian,300.0,Dine-out,Malleshwaram
Cold Station,Yes,No,3.8,18,Rajajinagar,Quick Bites,Biryani,"Fast Food, Desserts",250.0,Dine-out,Malleshwaram
Makaranda,No,No,3.5,14,Yeshwantpur,Casual Dining,Biryani,"North Indian, Chinese, South Indian, Mughlai",750.0,Dine-out,Malleshwaram
New Sagar Fast Food,No,No,3.6,21,Rajajinagar,Quick Bites,Biryani,"South Indian, North Indian, Chinese",300.0,Dine-out,Malleshwaram
Crescent Avenue - Hotel Bangalore International,Yes,No,3.6,41,Race Course Road,Casual Dining,Biryani,"North Indian, Continental, Chinese, Asian, Thai",1400.0,Dine-out,Malleshwaram
Soundarya Military Hotel,No,No,3.8,27,Rajajinagar,Quick Bites,Biryani,South Indian,200.0,Dine-out,Malleshwaram
Aramane Restaurant,Yes,No,3.0,75,Rajajinagar,Quick Bites,"Vada, Sweet Corn Soup","South Indian, Chinese, Fast Food",300.0,Dine-out,Malleshwaram
New Prashanth Hotel,Yes,No,3.3,4,Rajajinagar,Quick Bites,Biryani,"South Indian, Biryani",400.0,Dine-out,Malleshwaram
Udupa Fast Food,No,No,3.3,4,Rajajinagar,Quick Bites,Biryani,South Indian,400.0,Dine-out,Malleshwaram
Vishwa Brahmin's Cafe,No,No,3.7,35,Rajajinagar,Quick Bites,Biryani,South Indian,100.0,Dine-out,Malleshwaram
Paris Restaurant,Yes,No,3.7,39,Yeshwantpur,Casual Dining,Biryani,"North Indian, Chinese, Biryani",550.0,Dine-out,Malleshwaram
Hot Coffee,No,No,3.3,4,Rajajinagar,Quick Bites,Biryani,"South Indian, Chinese, Beverages",150.0,Dine-out,Malleshwaram
Bhairava Deluxe Hindu Military Hotel,No,No,3.4,4,Rajajinagar,Quick Bites,Biryani,South Indian,400.0,Dine-out,Malleshwaram
Indian Chicken Biryani Point,No,No,3.3,5,Rajajinagar,Quick Bites,Biryani,Biryani,300.0,Dine-out,Malleshwaram
Davanagere Bene Dosa Hotel,No,No,3.3,4,Rajajinagar,Quick Bites,Biryani,South Indian,100.0,Dine-out,Malleshwaram
Goli Vada Pav No. 1,No,No,3.3,8,Yeshwantpur,Quick Bites,Biryani,Street Food,200.0,Dine-out,Malleshwaram
Garden Kabab Corner,Yes,No,3.4,7,Yeshwantpur,Quick Bites,Biryani,"North Indian, Chinese",200.0,Dine-out,Malleshwaram
Mahalakshmi Refreshments,No,No,3.7,22,Rajajinagar,Quick Bites,Biryani,South Indian,200.0,Dine-out,Malleshwaram
Donne Biriyani Angadi Mane,Yes,No,3.8,266,Rajajinagar,Quick Bites,Biryani,"South Indian, Biryani",250.0,Dine-out,Malleshwaram
Karnataka Biryani Point,No,No,3.3,4,Rajajinagar,Quick Bites,Biryani,"Biryani, Kebab",250.0,Dine-out,Malleshwaram
Nammura Baduta,Yes,No,3.3,8,Vasanth Nagar,Quick Bites,Biryani,South Indian,350.0,Dine-out,Malleshwaram
Absolute Chinese,Yes,No,3.8,209,Rajajinagar,Quick Bites,"Momos, Noodles, Fish, Spring Roll, Chicken Noodle, Hunan Chicken, Chicken Momo","Chinese, Fast Food, Momos",450.0,Dine-out,Malleshwaram
Shree Guru Sagar Fast Food,Yes,No,3.6,28,Rajajinagar,Quick Bites,Biryani,"North Indian, South Indian, Chinese",300.0,Dine-out,Malleshwaram
Chickz N Cheez,Yes,No,3.4,22,Rajajinagar,Quick Bites,Biryani,"North Indian, Fast Food",300.0,Dine-out,Malleshwaram
Kudla Beach,Yes,No,3.5,141,Rajajinagar,Quick Bites,Biryani,"North Indian, South Indian, Seafood, Chinese",400.0,Dine-out,Malleshwaram
Gilly's Restobar,No,Yes,4.5,2713,New BEL Road,"Pub, Casual Dining","Biryani, Beer, Murgh Platter, Cocktails, Pizza, Burgers, Drunken Chicken","Continental, Finger Food, North Indian, Chinese",1200.0,Drinks & nightlife,Malleshwaram
High Ultra Lounge,No,Yes,4.1,4768,Malleshwaram,"Lounge, Casual Dining","Cocktails, Salmon Sushi, Jumbo Prawns, Chocolate Cake, Mocktails, Pad Thai Noodle, Sushi Platter","Japanese, Thai, Chinese, Korean",2600.0,Drinks & nightlife,Malleshwaram
District 6 Pub Brewery & Kitchen,No,No,4.3,2318,Malleshwaram,Microbrewery,"Mushroom Tikka, Nachos, Wheat Beer, Dahi Kebab, Cocktails, Tiramisu, Chicken Tikka","German, European, Pizza, American, North Indian, Chinese",1800.0,Drinks & nightlife,Malleshwaram
Hatch,Yes,Yes,4.2,470,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood",1200.0,Drinks & nightlife,Malleshwaram
1522 - The Pub,Yes,No,4.2,1731,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian",1400.0,Drinks & nightlife,Malleshwaram
The Studio Bar,No,No,4.0,775,Malleshwaram,Lounge,"Beer, Cocktails, Pork Chilli, Pandi Curry, Steak, Crispy Chicken, Pasta","Italian, American, North Indian",1400.0,Drinks & nightlife,Malleshwaram
3G's - Gulp & Groove,Yes,Yes,4.1,662,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese",1100.0,Drinks & nightlife,Malleshwaram
The Beer Cafe,No,No,4.1,731,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian",1500.0,Drinks & nightlife,Malleshwaram
BluO,No,Yes,4.1,402,Malleshwaram,Lounge,"Mocktails, Cocktails, Beer, Nachos, Fries","Continental, North Indian",1500.0,Drinks & nightlife,Malleshwaram
White Horse,No,Yes,3.7,96,Malleshwaram,Bar,French Chicken,"Finger Food, Chinese, North Indian",1100.0,Drinks & nightlife,Malleshwaram
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,No,Yes,3.7,77,Malleshwaram,"Bar, Casual Dining","Cocktails, Pizza",Continental,2000.0,Drinks & nightlife,Malleshwaram
The Sugar Factory - Le Meridien,No,No,3.9,630,Sankey Road,Club,"Cocktails, Chicken Satay, Nachos, Beer",Finger Food,2000.0,Drinks & nightlife,Malleshwaram
KittyKo,No,No,4.1,181,Seshadripuram,"Bar, Lounge",Rooftop Ambience,"Finger Food, Continental",3000.0,Drinks & nightlife,Malleshwaram
Pebble,No,No,3.9,481,Sadashiv Nagar,Club,"Cocktails, Pepper Chicken",Finger Food,1500.0,Drinks & nightlife,Malleshwaram
Sutra - The Lalit Ashok Bangalore,No,No,3.8,273,Seshadripuram,Lounge,Cocktails,"Continental, Chinese",2200.0,Drinks & nightlife,Malleshwaram
Sports Bar - Le Meridien,No,No,3.7,33,Sankey Road,Lounge,Biryani,Finger Food,2500.0,Drinks & nightlife,Malleshwaram
Samudra Bar & Restaurant,No,No,2.9,35,Seshadripuram,"Casual Dining, Bar",Biryani,"North Indian, Mughlai, Chinese",800.0,Drinks & nightlife,Malleshwaram
Amazing Blue Pub,No,No,3.4,10,Seshadripuram,Pub,Biryani,Finger Food,900.0,Drinks & nightlife,Malleshwaram
Glacier - Citrine Hotel,No,No,3.6,27,Seshadripuram,Bar,Biryani,"Finger Food, North Indian, Chinese",1000.0,Drinks & nightlife,Malleshwaram
Sangeetha Bar & Restaurant,No,No,3.4,11,Seshadripuram,"Bar, Casual Dining",Biryani,"North Indian, South Indian",800.0,Drinks & nightlife,Malleshwaram
Jetlag,No,Yes,4.3,1058,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Vegetable Biryani, Nachos, Pizza, Chicken Achari Tikka, Tiramisu","Finger Food, Continental, North Indian, Italian, Japanese",1650.0,Drinks & nightlife,Malleshwaram
Great Moments - Hotel Bangalore International,No,No,3.2,2,Race Course Road,"Casual Dining, Bar",Biryani,Finger Food,1100.0,Drinks & nightlife,Malleshwaram
Opel Lounge,No,No,3.2,7,Yeshwantpur,Bar,Biryani,"Finger Food, Chinese, North Indian",700.0,Drinks & nightlife,Malleshwaram
Gilly's Restobar,No,Yes,4.5,2713,New BEL Road,"Pub, Casual Dining","Biryani, Beer, Murgh Platter, Cocktails, Pizza, Burgers, Drunken Chicken","Continental, Finger Food, North Indian, Chinese",1200.0,Pubs and bars,Malleshwaram
Stories,Yes,Yes,4.6,2338,Rajajinagar,"Casual Dining, Bar","Virgin Mojito, Butter Chicken, Mocktails, Pizza, Nachos, Cocktails, Egg Chilli","Continental, North Indian, Chinese",1100.0,Pubs and bars,Malleshwaram
Hatch,Yes,Yes,4.2,470,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood",1200.0,Pubs and bars,Malleshwaram
Chili's American Grill & Bar,Yes,Yes,4.8,6440,Malleshwaram,"Casual Dining, Bar","Veg Platter, Burgers, Mushroom Soup, Cocktails, Nachos, Lemon Margarita, Chicken Fajita","American, Tex-Mex, Burger, BBQ, Mexican",1400.0,Pubs and bars,Malleshwaram
1522 - The Pub,Yes,No,4.2,1731,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian",1400.0,Pubs and bars,Malleshwaram
3G's - Gulp & Groove,Yes,Yes,4.1,662,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese",1100.0,Pubs and bars,Malleshwaram
The Beer Cafe,No,No,4.1,731,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian",1500.0,Pubs and bars,Malleshwaram
White Horse,No,Yes,3.7,96,Malleshwaram,Bar,French Chicken,"Finger Food, Chinese, North Indian",1100.0,Pubs and bars,Malleshwaram
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,No,Yes,3.7,77,Malleshwaram,"Bar, Casual Dining","Cocktails, Pizza",Continental,2000.0,Pubs and bars,Malleshwaram
KittyKo,No,No,4.1,181,Seshadripuram,"Bar, Lounge",Rooftop Ambience,"Finger Food, Continental",3000.0,Pubs and bars,Malleshwaram
Dublin - ITC Windsor,No,Yes,4.1,187,Sankey Road,Bar,"Fish, Cocktails, Chips, Pizza, Beer, Pie, Tiramisu",European,2500.0,Pubs and bars,Malleshwaram
Samudra Bar & Restaurant,No,No,2.9,35,Seshadripuram,"Casual Dining, Bar",Biryani,"North Indian, Mughlai, Chinese",800.0,Pubs and bars,Malleshwaram
Amazing Blue Pub,No,No,3.4,10,Seshadripuram,Pub,Biryani,Finger Food,900.0,Pubs and bars,Malleshwaram
Glacier - Citrine Hotel,No,No,3.6,27,Seshadripuram,Bar,Biryani,"Finger Food, North Indian, Chinese",1000.0,Pubs and bars,Malleshwaram
Sangeetha Bar & Restaurant,No,No,3.4,11,Seshadripuram,"Bar, Casual Dining",Biryani,"North Indian, South Indian",800.0,Pubs and bars,Malleshwaram
Jetlag,No,Yes,4.3,1058,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Vegetable Biryani, Nachos, Pizza, Chicken Achari Tikka, Tiramisu","Finger Food, Continental, North Indian, Italian, Japanese",1650.0,Pubs and bars,Malleshwaram
The London Curry House - The Royale Senate Hotel,No,No,4.5,3960,Race Course Road,"Casual Dining, Bar","Soan Papdi, Mocktails, Panipuri, Kulfi, Cocktails, Misal Pav, Honey Chilli Potatoes","Pizza, North Indian, Modern Indian",1300.0,Pubs and bars,Malleshwaram
